node_id,osm_node_id,lng,lat
4858,595352889,-73.9444186,40.8408932
4859,42434384,-73.9444159,40.7948095
4860,60927487,-73.9444103,40.8467571
4861,5481978555,-73.9444062,40.7979518
4862,60927817,-73.9443833,40.8414624
4863,4207786970,-73.9443802,40.7837199
4864,561035373,-73.9443745,40.8346611
4865,42442642,-73.9443743,40.8296401
4866,42434338,-73.944366,40.8271923
4867,42442128,-73.9443646,40.8064203
4868,5481998081,-73.9443601,40.7931427
4869,42446164,-73.9443548,40.800662
4870,5481977581,-73.9443505,40.8014808
4871,42428052,-73.9443355,40.7797706
4872,42430485,-73.9443183,40.7880638
4873,42451773,-73.9443087,40.7756206
4874,42427115,-73.9442977,40.8370771
4875,42436003,-73.944278,40.8146749
4876,4205440426,-73.944268,40.824705
4877,60927007,-73.9442576,40.845142
4878,589929417,-73.9442562,40.7805427
4879,60927894,-73.944253,40.8471387
4880,3395083620,-73.9442512,40.8072559
4881,595462050,-73.9442378,40.8500952
4882,171245253,-73.944232,40.8500714
4883,42433785,-73.944231,40.819673
4884,6175905196,-73.9442257,40.7880268
4885,42449010,-73.9442197,40.783939
4886,589929444,-73.9441993,40.7823395
4887,595441954,-73.9441969,40.8469798
4888,3785532381,-73.9441848,40.7801192
4889,42445827,-73.9441827,40.7922463
4890,5475082074,-73.9441649,40.7882821
4891,3099327970,-73.9441642,40.8097268
4892,60929888,-73.9441611,40.8450494
4893,6289180298,-73.9441529,40.7804972
4894,4810893672,-73.9441233,40.8420545
4895,2141026494,-73.944122,40.814609
4896,4779073680,-73.9441173,40.7829303
4897,4810893673,-73.9441126,40.8420847
4898,3785532382,-73.9441039,40.7799584
4899,42427086,-73.9441039,40.8353715
4900,2499827795,-73.9441028,40.8407273
4901,60927819,-73.9440914,40.8421442
4902,60928137,-73.9440702,40.8459938
4903,3900961249,-73.9440575,40.7854766
4904,589929447,-73.9440519,40.7823769
4905,42440052,-73.944049,40.822052
4906,4779073677,-73.9440353,40.7830384
4907,2869154557,-73.9440176,40.8406834
4908,42427122,-73.9440172,40.8377866
4909,371207282,-73.9440144,40.7809188
4910,4205440401,-73.9440115,40.8150319
4911,298792355,-73.9440035,40.8499374
4912,595462053,-73.9440021,40.8499148
4913,42453251,-73.9440006,40.8096586
4914,2797042863,-73.9439961,40.8428171
4915,2797042974,-73.943995,40.8428891
4916,60927822,-73.9439892,40.8432621
4917,4207724579,-73.9439714,40.809997
4918,60927823,-73.9439547,40.8438139
4919,42447192,-73.9439483,40.7954357
4920,4205440400,-73.9439204,40.8148891
4921,561035374,-73.9439155,40.8352891
4922,42443582,-73.9439151,40.8278206
4923,42442645,-73.9439142,40.8302699
4924,42439486,-73.9438957,40.8012911
4925,3900961232,-73.943895,40.7843824
4926,42433421,-73.9438919,40.7797131
4927,596776534,-73.9438857,40.7986668
4928,42434912,-73.9438642,40.7886856
4929,42434255,-73.9438506,40.823648
4930,42445757,-73.9438474,40.776257
4931,3900961248,-73.9438419,40.7853877
4932,5481998037,-73.9438327,40.7927168
4933,42432967,-73.943813,40.825332
4934,42439887,-73.943788,40.8153312
4935,42435860,-73.9437782,40.8202938
4936,42427126,-73.9437512,40.8384634
4937,42424025,-73.943749,40.7828637
4938,60927825,-73.9437395,40.8452609
4939,42436647,-73.9437242,40.7928745
4940,3099326127,-73.9437153,40.8103559
4941,589929435,-73.9437147,40.7832815
4942,5015321231,-73.9436788,40.8078924
4943,4207724580,-73.9436613,40.8101247
4944,42428964,-73.9436514,40.8359959
4945,2141026532,-73.9436452,40.8152715
4946,5482216752,-73.9436403,40.7853045
4947,60927832,-73.9436022,40.8477216
4948,42435392,-73.9435868,40.7985914
4949,42433422,-73.9435726,40.7792986
4950,595441960,-73.9435715,40.8459825
4951,60928594,-73.9435556,40.8444604
4952,42451564,-73.9435449,40.8102846
4953,2829585701,-73.9435207,40.8513342
4954,5552274521,-73.9435079,40.8390675
4955,60927827,-73.9435078,40.8463062
4956,42440053,-73.943506,40.822628
4957,589929426,-73.9435047,40.7833325
4958,4207786971,-73.9435035,40.7849209
4959,595441950,-73.9435021,40.8456097
4960,42433385,-73.9434977,40.783656
4961,4205440404,-73.9434861,40.8157378
4962,42447196,-73.9434798,40.7960852
4963,595441953,-73.9434749,40.8450966
4964,60927291,-73.9434687,40.8457527
4965,42427128,-73.943465,40.839174
4966,42438024,-73.9434627,40.8308881
4967,561035375,-73.9434608,40.8359164
4968,42435211,-73.9434367,40.801918
4969,60927287,-73.9434061,40.8478925
4970,42436627,-73.9433959,40.7893159
4971,596776497,-73.9433813,40.7993598
4972,42436556,-73.9433643,40.7768836
4973,42432970,-73.943357,40.825956
4974,6293735694,-73.9433438,40.8458614
4975,42435861,-73.943322,40.820917
4976,42445263,-73.9433191,40.785172
4977,42458663,-73.9433047,40.8514984
4978,5552273903,-73.9432984,40.8396107
4979,60928844,-73.9432939,40.8478697
4980,60926905,-73.9432887,40.84598
4981,42439891,-73.9432851,40.8160085
4982,42450061,-73.9432782,40.7934879
4983,60928596,-73.943275,40.8450384
4984,595441949,-73.9432711,40.8471637
4985,3099327945,-73.9432528,40.8109749
4986,5475082073,-73.9432313,40.7895323
4987,4207764474,-73.9432155,40.8022395
4988,42428965,-73.9431927,40.8366143
4989,4205440427,-73.9431638,40.8264027
4990,2141026507,-73.9431458,40.8159502
4991,42448674,-73.9431445,40.8283055
4992,60928040,-73.9431426,40.8499103
4993,60929894,-73.9431418,40.8458348
4994,42458342,-73.9431074,40.7992437
4995,4207724581,-73.9431018,40.8111838
4996,595448697,-73.9431008,40.8502252
4997,42453253,-73.9430908,40.8109081
4998,60928599,-73.9430784,40.8466891
4999,42427133,-73.943066,40.840193
5000,42431643,-73.943059,40.826645
5001,60927836,-73.9430557,40.8487361
5002,5482216750,-73.9430555,40.7855315
5003,4378236625,-73.943036,40.7775449
5004,595441952,-73.9430222,40.8477447
5005,4205440407,-73.9430219,40.8163801
5006,60927837,-73.9430192,40.8491109
5007,561035376,-73.9430023,40.8365346
5008,42443817,-73.9429967,40.8025573
5009,4207764478,-73.9429711,40.8058347
5010,42442651,-73.9429693,40.8315635
5011,42447419,-73.942944,40.843193
5012,4205440405,-73.9429359,40.8162398
5013,42443066,-73.9429284,40.7899429
5014,42434251,-73.9429237,40.8232579
5015,595441951,-73.942908,40.8477217
5016,596776474,-73.9428845,40.8000422
5017,42435863,-73.942865,40.821542
5018,6175905203,-73.942849,40.7899093
5019,42456091,-73.9428466,40.7858143
5020,42439894,-73.9428436,40.8166319
5021,42434385,-73.9428059,40.7941324
5022,3099327944,-73.9428003,40.8116007
5023,5481978547,-73.9427987,40.8008285
5024,60926796,-73.9427832,40.8491474
5025,42432974,-73.9427817,40.8273441
5026,42438702,-73.942754,40.805744
5027,42428966,-73.9427349,40.8372479
5028,2141026540,-73.9426963,40.8165703
5029,42449801,-73.942696,40.843902
5030,4207752451,-73.9426871,40.8065955
5031,60928839,-73.9426705,40.8483211
5032,60928925,-73.9426651,40.8491068
5033,42451231,-73.9426625,40.7769226
5034,42438236,-73.9426361,40.8115326
5035,5378419178,-73.9426281,40.8169419
5036,42429479,-73.94261,40.846231
5037,42449833,-73.9426093,40.7999262
5038,4205440428,-73.9425935,40.8278211
5039,5481939504,-73.9425879,40.8090626
5040,4207786973,-73.9425639,40.7862028
5041,561035377,-73.9425447,40.837168
5042,42446169,-73.94254,40.8031827
5043,371198766,-73.9425352,40.776941
5044,4205440429,-73.942508,40.8280379
5045,42433339,-73.9424802,40.8322331
5046,42435002,-73.942459,40.844601
5047,42427881,-73.9424535,40.8272063
5048,5481924122,-73.9424345,40.8130825
5049,42443068,-73.9424329,40.7906269
5050,596776442,-73.9424264,40.8006715
5051,4207764479,-73.9424194,40.806201
5052,42440056,-73.9424115,40.8239304
5053,42435865,-73.942411,40.822164
5054,42435967,-73.9423994,40.8172707
5055,42438973,-73.942395,40.786438
5056,5482216783,-73.9423597,40.7844026
5057,3959468915,-73.9423557,40.8494881
5058,42450066,-73.9423475,40.7947603
5059,42449804,-73.942339,40.845333
5060,60928606,-73.9423319,40.8491435
5061,3099326124,-73.9423303,40.8122349
5062,595735489,-73.9423255,40.849568
5063,5481978531,-73.9423165,40.8014458
5064,2075592666,-73.9423114,40.8452094
5065,5481924124,-73.9423078,40.813029
5066,42428967,-73.9422972,40.8378398
5067,595736217,-73.9422956,40.8496973
5068,42427136,-73.942279,40.842154
5069,42444452,-73.942262,40.806416
5070,60928838,-73.9422483,40.8483872
5071,595448632,-73.9422398,40.8483277
5072,2141026542,-73.9422256,40.8171973
5073,60928941,-73.9422165,40.8497622
5074,2504882506,-73.9422069,40.8287277
5075,42436832,-73.942184,40.847666
5076,4207779531,-73.9421748,40.7909825
5077,42429532,-73.9421726,40.8121691
5078,60926140,-73.9421644,40.8494654
5079,5378413084,-73.9421642,40.8175831
5080,42439488,-73.9421503,40.8005551
5081,4207724582,-73.9421321,40.8125095
5082,42435395,-73.9421164,40.797951
5083,4205440430,-73.9421031,40.82901
5084,561035378,-73.9420965,40.837767
5085,371209940,-73.9420913,40.7842992
5086,4207786974,-73.9420879,40.7868609
5087,42445183,-73.9420755,40.8038189
5088,4205440431,-73.9420356,40.8291937
5089,60926616,-73.9420228,40.8483226
5090,42427139,-73.942013,40.84281
5091,42442656,-73.9420072,40.8328806
5092,4205440412,-73.9419996,40.8175044
5093,42427883,-73.941997,40.827823
5094,596776624,-73.9419693,40.8012994
5095,60929261,-73.9419631,40.8517114
5096,42440059,-73.941956,40.824555
5097,42433377,-73.9419556,40.7846024
5098,42432980,-73.9419432,40.8294451
5099,42430488,-73.9419364,40.7870603
5100,42439897,-73.9419319,40.8178917
5101,42434249,-73.9419205,40.8228413
5102,60926791,-73.9419096,40.8506172
5103,60928608,-73.9419087,40.8492292
5104,4207724583,-73.9419013,40.8125297
5105,3099327931,-73.9418859,40.8128505
5106,42449422,-73.9418755,40.7954069
5107,5482216765,-73.9418664,40.787854
5108,42438160,-73.9418352,40.8518137
5109,4207752450,-73.9418331,40.8062358
5110,42428970,-73.9418259,40.8384885
5111,42434117,-73.941771,40.807089
5112,2141026505,-73.9417656,40.8178222
5113,5481998023,-73.9417625,40.7894492
5114,42434110,-73.9417258,40.8127828
5115,5378420478,-73.9417038,40.8181912
5116,42435222,-73.9416923,40.8011826
5117,60929091,-73.941692,40.8507923
5118,42432983,-73.941667,40.83016
5119,5481998025,-73.9416447,40.7893993
5120,60927279,-73.9416446,40.8487864
5121,42427143,-73.9416398,40.843443
5122,1829177258,-73.9416392,40.8508617
5123,4207786975,-73.9416377,40.7874721
5124,561035379,-73.9416375,40.8384061
5125,42447199,-73.9416251,40.7986157
5126,42446171,-73.9416231,40.8044383
5127,595448572,-73.9416174,40.8493491
5128,5481922072,-73.9416057,40.8129478
5129,5481998032,-73.941588,40.7917909
5130,42442659,-73.9415672,40.8334829
5131,42427888,-73.94154,40.828447
5132,42439620,-73.941536,40.826821
5133,596776594,-73.9415079,40.8019333
5134,42436651,-73.941503,40.791908
5135,42439228,-73.941503,40.825171
5136,5475725290,-73.9415,40.8305684
5137,60925897,-73.9414976,40.8496
5138,42434910,-73.941478,40.787692
5139,42433781,-73.9414661,40.8185035
5140,595448603,-73.9414406,40.8510242
5141,42435869,-73.941426,40.823507
5142,3099327940,-73.9414254,40.8134711
5143,42428114,-73.9414149,40.848223
5144,595464699,-73.9414056,40.8493995
5145,595464616,-73.9413827,40.8496118
5146,3631837585,-73.9413716,40.7848929
5147,60918687,-73.9413683,40.8494869
5148,42432985,-73.941368,40.830891
5149,60928695,-73.9413654,40.8488878
5150,595735458,-73.9413433,40.8489976
5151,595462051,-73.9413332,40.8492264
5152,5048446874,-73.9413208,40.8482034
5153,42436724,-73.941318,40.807713
5154,2141026520,-73.9413146,40.8184403
5155,3519902038,-73.9413083,40.7879238
5156,60928933,-73.9412903,40.850503
5157,60929278,-73.9412811,40.8523733
5158,42428973,-73.9412769,40.8392425
5159,42436001,-73.9412735,40.8134039
5160,5481978540,-73.9412707,40.8010037
5161,4207779533,-73.9412507,40.7922425
5162,595736226,-73.9412429,40.8496999
5163,42443818,-73.9412295,40.8018166
5164,1769708232,-73.9412291,40.8513693
5165,5475725289,-73.9412136,40.8313508
5166,5764773007,-73.9411957,40.7963381
5167,595462052,-73.9411877,40.8496009
5168,4207786976,-73.9411815,40.7880971
5169,42438704,-73.9411429,40.8050589
5170,42427146,-73.941142,40.844049
5171,60925991,-73.9411301,40.8490251
5172,42447201,-73.9411255,40.7993007
5173,42438257,-73.941109,40.8341102
5174,5481978522,-73.9410977,40.8017613
5175,561035380,-73.9410885,40.8391601
5176,2555972067,-73.9410882,40.794229
5177,42427891,-73.941078,40.829083
5178,2869155512,-73.941076,40.8416429
5179,5048446875,-73.9410581,40.8490112
5180,596776613,-73.9410543,40.8025564
5181,42434314,-73.941049,40.825793
5182,3785522931,-73.9410433,40.7850743
5183,42443072,-73.9410387,40.7925433
5184,42436630,-73.9410152,40.7883247
5185,60926787,-73.9410112,40.8505201
5186,4205440398,-73.9410068,40.8137701
5187,42439899,-73.9410058,40.8191286
5188,4205440416,-73.9410015,40.8188475
5189,4207752449,-73.9409986,40.8058851
5190,5475725288,-73.9409759,40.8320757
5191,42435873,-73.940971,40.824132
5192,3099327955,-73.9409365,40.8141401
5193,5481939506,-73.9408959,40.8091579
5194,42432990,-73.9408792,40.8323747
5195,42448979,-73.940861,40.808334
5196,2141026514,-73.9408393,40.8190585
5197,42427150,-73.940795,40.844686
5198,5481998039,-73.9407903,40.7916065
5199,2869154600,-73.940787,40.8415201
5200,42453258,-73.9407852,40.8140745
5201,6216408512,-73.9407803,40.7899303
5202,42456162,-73.9407754,40.8024388
5203,42428975,-73.9407749,40.8399295
5204,5481978526,-73.9407436,40.8016129
5205,4207786977,-73.9407185,40.7887247
5206,42430023,-73.940691,40.847387
5207,42439489,-73.9406665,40.7999294
5208,4205440399,-73.9406612,40.8145169
5209,42432992,-73.940653,40.833098
5210,42442664,-73.9406514,40.8347248
5211,42444453,-73.9406472,40.8057434
5212,42428107,-73.940603,40.8503746
5213,42440065,-73.940595,40.826414
5214,596776578,-73.9405932,40.8031896
5215,561035381,-73.9405865,40.8398471
5216,42434386,-73.940567,40.7931826
5217,42456101,-73.9405592,40.7889397
5218,42438281,-73.9405521,40.8197535
5219,5481977620,-73.9405462,40.8015302
5220,42427152,-73.940518,40.845369
5221,42435876,-73.940515,40.824757
5222,42435396,-73.9405064,40.7972819
5223,5481977613,-73.9405027,40.8039705
5224,3631837584,-73.9404921,40.7852425
5225,3099327961,-73.9404415,40.8148176
5226,42458936,-73.940436,40.848019
5227,5481998052,-73.9404217,40.7897822
5228,42438984,-73.9404148,40.8089533
5229,2141026536,-73.9404039,40.8196905
5230,4207779534,-73.9403908,40.7934256
5231,60916829,-73.9403638,40.8540612
5232,42432994,-73.94036,40.833786
5233,42439673,-73.940346,40.830458
5234,5481977606,-73.9403437,40.8022568
5235,42433490,-73.9403307,40.7853351
5236,42445185,-73.940314,40.8030711
5237,42434361,-73.9402901,40.8147543
5238,4207786978,-73.94027,40.7893421
5239,42427156,-73.940241,40.846048
5240,42428124,-73.9402247,40.8513418
5241,42427894,-73.9402243,40.830292
5242,42435230,-73.9402073,40.8005566
5243,5481998050,-73.940203,40.7894353
5244,42442671,-73.9401964,40.8353595
5245,42433020,-73.9401714,40.8369643
5246,42434122,-73.9401635,40.8064112
5247,4515465264,-73.9401576,40.8303809
5248,60926009,-73.9401439,40.8488349
5249,42440069,-73.94014,40.827039
5250,596776659,-73.9401362,40.8038174
5251,4212658372,-73.9401283,40.8055184
5252,5481922099,-73.9401268,40.8113176
5253,5482216770,-73.9401135,40.7887523
5254,42443077,-73.9401082,40.7938155
5255,42439905,-73.9400971,40.8203745
5256,5481978523,-73.940078,40.8021448
5257,42450468,-73.9400642,40.7896284
5258,42427159,-73.940061,40.846519
5259,42434308,-73.940054,40.825379
5260,764738949,-73.9400537,40.8303383
5261,42432999,-73.940048,40.8344923
5262,42433017,-73.9400362,40.8361153
5263,42450071,-73.9400272,40.7979386
5264,5749215967,-73.940004,40.7857186
5265,4205440402,-73.9399945,40.8151602
5266,42433024,-73.939994,40.837714
5267,3099327951,-73.9399886,40.8154373
5268,60918736,-73.9399675,40.848994
5269,42448141,-73.939949,40.809582
5270,2141026502,-73.939948,40.8203116
5271,3552713327,-73.9399279,40.7862189
5272,595480989,-73.9399265,40.8495104
5273,4207731297,-73.9399133,40.8407691
5274,42433014,-73.9398835,40.8358221
5275,42433030,-73.9398826,40.8395698
5276,42428978,-73.9398609,40.8411266
5277,42435880,-73.93986,40.825648
5278,42452330,-73.939855,40.8036999
5279,2499803009,-73.9398511,40.8386955
5280,42433027,-73.9398455,40.8385135
5281,42445587,-73.9398384,40.8153746
5282,42439653,-73.9398098,40.8299145
5283,2075596384,-73.9397882,40.835558
5284,4205440403,-73.9397877,40.8157123
5285,42433011,-73.9397872,40.8350754
5286,42427164,-73.939779,40.84721
5287,1362215055,-73.9397455,40.8491704
5288,42443819,-73.9397405,40.8011925
5289,2075600884,-73.9397338,40.8352806
5290,4207731296,-73.9397127,40.8360717
5291,42446177,-73.9397103,40.807037
5292,4212658371,-73.939699,40.8053372
5293,42440072,-73.93969,40.827657
5294,561035382,-73.9396823,40.8410419
5295,596776656,-73.9396795,40.8044448
5296,42432228,-73.9396778,40.8402585
5297,42439711,-73.939676,40.832685
5298,42430491,-73.9396756,40.7860712
5299,42439910,-73.9396411,40.8209975
5300,42428103,-73.9396399,40.8501784
5301,42443078,-73.9396353,40.7944598
5302,5481922083,-73.9396213,40.8111071
5303,5481922120,-73.9396109,40.8135787
5304,42435881,-73.9396033,40.8260002
5305,42440371,-73.9396028,40.8156982
5306,42439802,-73.9395901,40.8301428
5307,2075596386,-73.9395793,40.8356703
5308,6363741213,-73.9395605,40.8362759
5309,3099327976,-73.9395348,40.8160584
5310,42427168,-73.939524,40.847838
5311,42449840,-73.9395221,40.7986248
5312,60918686,-73.9395205,40.8492533
5313,5481998057,-73.9394996,40.789392
5314,42438235,-73.939494,40.810209
5315,2141026496,-73.9394931,40.8209353
5316,589927915,-73.9394817,40.8300897
5317,42433035,-73.9394804,40.84095
5318,5481998046,-73.9394785,40.7910516
5319,595464704,-73.9394689,40.8488931
5320,595448573,-73.9394502,40.8487824
5321,595464709,-73.9394326,40.8490173
5322,4207779535,-73.9394299,40.7947406
5323,2499757467,-73.9394169,40.8417297
5324,595464558,-73.939398,40.8491255
5325,42438707,-73.9393972,40.8043271
5326,42435957,-73.9393897,40.815997
5327,595464577,-73.9393565,40.8492028
5328,42443574,-73.9393527,40.8258956
5329,42442684,-73.9393372,40.8365752
5330,42437801,-73.939325,40.813458
5331,5378686567,-73.9393087,40.8176039
5332,60926042,-73.939293,40.8493265
5333,42447206,-73.9392896,40.8018125
5334,4205440420,-73.9392778,40.8212384
5335,2499757469,-73.9392752,40.8420796
5336,42428980,-73.9392736,40.8416657
5337,42446182,-73.9392593,40.8076597
5338,42428984,-73.939255,40.842436
5339,42440075,-73.939248,40.828296
5340,42446919,-73.9392421,40.834156
5341,5481977604,-73.9392412,40.804261
5342,42455234,-73.939239,40.839296
5343,5481977609,-73.9392377,40.8026141
5344,42444097,-73.939236,40.851179
5345,60925950,-73.9391904,40.8486855
5346,596776654,-73.9391872,40.8051211
5347,42443081,-73.939182,40.7950814
5348,42428985,-73.939177,40.843223
5349,595473291,-73.9391561,40.8487641
5350,42438255,-73.939155,40.833278
5351,42434246,-73.9391533,40.821668
5352,3519902039,-73.9391532,40.7883484
5353,42435885,-73.939149,40.826626
5354,42436653,-73.939132,40.790905
5355,4205440406,-73.9391303,40.8163607
5356,5481977611,-73.9391077,40.8042043
5357,42440376,-73.9390685,40.8166971
5358,42439490,-73.9390621,40.7992528
5359,3514651030,-73.9390334,40.7910383
5360,42428989,-73.939025,40.843942
5361,4207779536,-73.939021,40.7953005
5362,42429530,-73.939018,40.810856
5363,2141026518,-73.9390145,40.8216091
5364,595473295,-73.9389728,40.849252
5365,4207779532,-73.9389692,40.7911247
5366,42438018,-73.93896,40.828986
5367,60926076,-73.9389502,40.8493123
5368,4585289965,-73.9389311,40.7965905
5369,3099327930,-73.9389216,40.8166573
5370,42444456,-73.938904,40.8050028
5371,42428994,-73.9388653,40.8446886
5372,4205440410,-73.9388638,40.8169809
5373,42442697,-73.9388597,40.8372351
5374,5481922053,-73.9388592,40.8058614
5375,42433041,-73.9388329,40.842261
5376,42445189,-73.9388314,40.8024417
5377,2799368116,-73.9388105,40.8082794
5378,42432226,-73.9388015,40.8398976
5379,3514651038,-73.9387693,40.7913953
5380,5481998054,-73.9387678,40.7890856
5381,42438218,-73.9387583,40.8523449
5382,42429474,-73.9387288,40.8446487
5383,589928042,-73.9386978,40.8057933
5384,42435891,-73.938692,40.827251
5385,4207962274,-73.9386845,40.795758
5386,42428998,-73.9386774,40.8454318
5387,589927880,-73.9386739,40.8297394
5388,42456107,-73.938663,40.7915413
5389,42439922,-73.9386611,40.8223425
5390,3903057548,-73.9386603,40.8015462
5391,42427185,-73.9386594,40.8499781
5392,42428130,-73.938652,40.854677
5393,42433779,-73.9386193,40.8173165
5394,5481922057,-73.9386148,40.8106853
5395,42435231,-73.9386046,40.7998809
5396,4205440421,-73.9385805,40.8214272
5397,4207752448,-73.9385736,40.8048669
5398,5481998068,-73.93856,40.7931622
5399,5890746369,-73.938536,40.829681
5400,2141026521,-73.9385175,40.8222816
5401,42439718,-73.938492,40.833843
5402,42449166,-73.938489,40.835196
5403,3099327948,-73.9384793,40.8172567
5404,42449127,-73.938459,40.826334
5405,42429002,-73.938451,40.846193
5406,42433043,-73.9384302,40.8429055
5407,589928028,-73.9384143,40.8056738
5408,42447207,-73.938371,40.803071
5409,42455238,-73.938364,40.840487
5410,42446184,-73.938354,40.8089097
5411,42437319,-73.9383539,40.8378835
5412,4205440423,-73.9383022,40.8225774
5413,42427190,-73.938284,40.850909
5414,4207962275,-73.9382745,40.7963153
5415,5482216773,-73.9382695,40.7888764
5416,42449627,-73.938262,40.8453
5417,4205440414,-73.9382554,40.8175623
5418,589928041,-73.9382418,40.8064197
5419,42435894,-73.938237,40.827877
5420,42429006,-73.938228,40.8469437
5421,42439924,-73.938212,40.8229651
5422,42434389,-73.9382001,40.7921784
5423,42433510,-73.9381753,40.7879567
5424,2328595430,-73.9381738,40.8129743
5425,42440381,-73.9381673,40.8179369
5426,42443821,-73.9381365,40.8005203
5427,2141026495,-73.9380641,40.8229045
5428,42429011,-73.938036,40.847558
5429,3099327935,-73.9380263,40.8178749
5430,595729852,-73.9380214,40.8554719
5431,42433044,-73.937982,40.843501
5432,42429013,-73.937975,40.847711
5433,589928029,-73.9379572,40.8063
5434,5481939501,-73.937929,40.8063387
5435,42447418,-73.937929,40.841087
5436,42428134,-73.9379223,40.8556043
5437,42438772,-73.937914,40.803699
5438,42442702,-73.937912,40.8384866
5439,42446187,-73.9379021,40.8095337
5440,4207945899,-73.9378744,40.7926266
5441,5522139153,-73.9378651,40.8162115
5442,42433513,-73.9378507,40.7887016
5443,42427196,-73.937819,40.852128
5444,42446337,-73.937809,40.845948
5445,42436301,-73.9378027,40.8554029
5446,589928040,-73.9377902,40.80704
5447,42435898,-73.937782,40.8285
5448,42439225,-73.9377722,40.8236068
5449,42443085,-73.9377697,40.7970162
5450,42442703,-73.9377692,40.8386821
5451,42439721,-73.937751,40.834889
5452,42456110,-73.9377361,40.7928146
5453,1763608189,-73.9377353,40.8553921
5454,42438275,-73.9377215,40.8185487
5455,42450080,-73.9376885,40.8011376
5456,42429017,-73.9376885,40.8483904
5457,595473330,-73.9376339,40.8484382
5458,2141026548,-73.9376019,40.8235385
5459,3099326122,-73.9375772,40.8184876
5460,42444028,-73.937575,40.826763
5461,5481998059,-73.9375468,40.7919178
5462,4207863938,-73.9375458,40.8187898
5463,5482291259,-73.9375435,40.8027226
5464,42429466,-73.937518,40.844137
5465,4207669594,-73.9375125,40.7973606
5466,589928030,-73.9375047,40.80692
5467,42454622,-73.937494,40.841679
5468,4207945900,-73.9374856,40.7931586
5469,42427206,-73.937435,40.85338
5470,42446190,-73.937431,40.8101841
5471,42444457,-73.9374246,40.8043853
5472,42427012,-73.9373914,40.7896936
5473,5748721453,-73.9373838,40.8374807
5474,42439724,-73.937383,40.83569
5475,4207863948,-73.9373773,40.823834
5476,42430951,-73.937365,40.850645
5477,2075592658,-73.9373385,40.8392951
5478,589928039,-73.9373376,40.8076662
5479,5590991391,-73.9373303,40.848246
5480,42434306,-73.9373192,40.8242288
5481,42436812,-73.937313,40.846623
5482,589927879,-73.9372824,40.8291536
5483,42443088,-73.9372797,40.7976795
5484,4207863939,-73.9372652,40.8189083
5485,42449427,-73.9372643,40.7934574
5486,42440385,-73.9372632,40.8191777
5487,42445196,-73.9372326,40.8017629
5488,42426804,-73.9372272,40.7917903
5489,42432223,-73.9372062,40.8394631
5490,5463851654,-73.9371919,40.8159274
5491,42427834,-73.9371437,40.8134293
5492,2141026509,-73.937135,40.8241529
5493,3099327965,-73.9371126,40.8191141
5494,595473133,-73.9370837,40.8489191
5495,42426665,-73.9370767,40.8341389
5496,589928033,-73.9370658,40.8075561
5497,4207863941,-73.937059,40.8194553
5498,42433046,-73.937043,40.844788
5499,42434992,-73.937028,40.842314
5500,42429023,-73.9370276,40.8489682
5501,42439728,-73.937023,40.836469
5502,5748721458,-73.9369764,40.838097
5503,5463851652,-73.9369701,40.8158339
5504,5522138336,-73.9369677,40.8182287
5505,42434129,-73.9369273,40.8050469
5506,5482291303,-73.9369087,40.8032807
5507,42442710,-73.9369058,40.839864
5508,42427212,-73.9369033,40.855125
5509,589928038,-73.9368671,40.8082843
5510,42439927,-73.9368589,40.8248549
5511,42449631,-73.936857,40.847249
5512,4207948393,-73.9368559,40.7939966
5513,589928003,-73.9368471,40.8149338
5514,42439497,-73.9368206,40.7983076
5515,42426805,-73.9368087,40.79239
5516,4207863943,-73.9367913,40.819815
5517,4207948394,-73.9367762,40.7941169
5518,42450083,-73.93677,40.802397
5519,5522138338,-73.9367533,40.8181377
5520,42427009,-73.9367296,40.7904084
5521,4215812466,-73.9367234,40.8040953
5522,42437316,-73.936691,40.837193
5523,2141026522,-73.9366888,40.8247839
5524,42445585,-73.9366878,40.814044
5525,5482291280,-73.9366702,40.7985168
5526,42449139,-73.9366675,40.8272172
5527,42444081,-73.936661,40.850448
5528,3099326126,-73.9366544,40.8197562
5529,42432220,-73.93665,40.838668
5530,4207669596,-73.9366415,40.7985567
5531,5691974669,-73.9366191,40.8300202
5532,5481922046,-73.9366075,40.8073625
5533,589928034,-73.9365933,40.8081685
5534,42455245,-73.93659,40.842915
5535,42428144,-73.936584,40.8573519
5536,42433057,-73.93657,40.845434
5537,5522138340,-73.9365465,40.8180498
5538,42442378,-73.9365259,40.8526284
5539,4207948395,-73.9365019,40.7945049
5540,42447208,-73.936471,40.80567
5541,4207863944,-73.9364681,40.8200183
5542,42442717,-73.9364566,40.8404789
5543,4207863949,-73.9364085,40.8251566
5544,42439929,-73.9364062,40.8254698
5545,42447348,-73.9364052,40.8171582
5546,42449634,-73.936403,40.847872
5547,589928037,-73.9364003,40.8089099
5548,42428094,-73.936397,40.849541
5549,42439730,-73.936383,40.83785
5550,42442384,-73.9363632,40.8538229
5551,42445426,-73.936361,40.794698
5552,42435234,-73.936361,40.798935
5553,595473185,-73.9363573,40.8479344
5554,42438774,-73.93631,40.803024
5555,5482291307,-73.936305,40.8047884
5556,5482291246,-73.9363033,40.799752
5557,4215812465,-73.936295,40.8039181
5558,42424576,-73.9362839,40.8304897
5559,2348568357,-73.9362787,40.8346425
5560,5463851650,-73.9362698,40.8155384
5561,5482250750,-73.9362656,40.8091007
