edge_id,start_node_id,end_node_id,osm_start_node_id,osm_end_node_id,speed_mph_mean,speed_mph_stddev,dist_meter,time_sec_mean,time_sec_stddev
405,242,222,42440850,4207143432,14.17,7.67,42.02,6.64,3.59
406,243,284,42440873,4142105812,13.95,8.88,76.92,12.34,7.85
407,244,246,42442081,42453468,30.80,7.78,36.07,2.62,0.66
408,245,239,246648627,246649427,27.28,9.04,90.46,7.42,2.46
409,246,250,42453468,42449098,29.55,10.72,86.00,6.51,2.36
410,246,347,42453468,42457426,7.54,3.11,137.69,40.83,16.84
411,247,238,42434871,42436056,12.67,6.85,72.72,12.84,6.93
412,248,257,42437536,42432679,8.74,9.75,72.85,18.63,20.77
413,248,302,42437536,42429504,10.38,11.24,83.63,18.03,19.53
414,249,191,42428376,42438155,6.62,5.03,120.98,40.91,31.09
415,249,217,42428376,42422042,12.37,7.86,86.23,15.60,9.91
416,250,251,42449098,42440946,29.98,8.75,73.42,5.48,1.60
417,251,260,42440946,42453472,29.86,10.04,108.71,8.14,2.74
418,251,361,42440946,42440943,11.39,3.29,136.71,26.84,7.75
419,252,239,246649429,246649427,13.56,7.07,37.44,6.17,3.22
420,252,259,246649429,246647920,25.81,9.62,54.09,4.69,1.75
421,253,201,42442291,42442294,9.08,4.24,82.49,20.32,9.48
422,253,242,42442291,42440850,5.25,5.20,88.25,37.61,37.27
423,253,295,42442291,42436088,7.18,5.62,68.79,21.42,16.75
424,254,247,42436060,42434871,15.62,7.18,78.81,11.28,5.19
425,254,292,42436060,42436309,13.01,6.73,59.65,10.25,5.30
426,255,254,5366406002,42436060,13.40,6.92,2.93,0.49,0.25
427,256,231,42436899,42436903,6.09,6.46,31.52,11.58,12.29
428,256,333,42436899,42436894,14.01,10.76,108.67,17.36,13.33
429,257,276,42432679,42448578,6.59,7.79,71.62,24.31,28.75
430,258,271,4145735059,5178357336,32.11,7.63,19.99,1.39,0.33
431,259,290,246647920,373896722,25.89,10.14,144.36,12.47,4.89
432,260,262,42453472,42439099,24.33,13.43,67.57,6.21,3.43
433,261,203,42434410,42428374,6.57,5.18,111.96,38.11,30.05
434,261,281,42434410,42422050,7.80,7.12,67.41,19.32,17.62
435,262,252,42439099,246649429,21.37,12.51,139.89,14.64,8.57
436,262,373,42439099,42439096,8.65,3.68,134.86,34.87,14.84
437,263,336,42444267,42457735,12.17,7.45,107.25,19.71,12.07
438,264,242,4207143427,42440850,15.66,9.31,32.89,4.70,2.79
439,265,215,42436064,42440916,10.87,7.73,67.32,13.85,9.85
440,265,255,42436064,5366406002,8.99,4.80,72.38,18.00,9.61
441,266,237,42449600,42429563,15.98,6.92,73.61,10.30,4.46
442,266,350,42449600,42449597,8.05,4.23,125.56,34.89,18.33
443,267,245,593816391,246648627,22.74,14.29,83.75,8.24,5.17
444,268,197,42453952,42454401,7.13,4.14,130.46,40.90,23.73
445,268,287,42453952,42430004,16.29,9.35,66.31,9.11,5.23
446,269,281,42422046,42422050,9.42,7.27,29.03,6.89,5.32
447,270,265,42436069,42436064,5.43,4.13,73.46,30.28,23.04
448,270,378,42436069,42436340,6.98,7.63,130.21,41.72,45.62
449,271,273,5178357336,205020852,32.74,7.58,4.65,0.32,0.07
450,272,252,593816275,246649429,5.45,6.57,64.75,26.58,32.03
451,273,360,205020852,42451409,36.66,5.54,133.44,8.14,1.23
452,273,410,205020852,370880758,15.64,10.90,190.53,27.25,18.99
453,274,227,42436017,42436021,9.43,2.56,68.17,16.17,4.40
454,274,270,42436017,42436069,9.43,4.72,72.59,17.22,8.61
455,275,249,42428377,42428376,15.16,7.11,69.01,10.18,4.77
456,275,348,42428377,42440335,6.88,4.73,128.67,41.85,28.81
457,276,304,42448578,42429840,8.29,7.67,76.77,20.72,19.18
458,276,318,42448578,2824895141,10.26,6.95,69.28,15.11,10.24
459,277,219,42427956,5105702748,19.56,13.75,117.23,13.41,9.42
460,277,248,42427956,42437536,8.44,6.61,78.68,20.86,16.34
461,277,305,42427956,42421960,8.11,6.48,65.46,18.05,14.41
462,278,207,42428379,42453934,10.37,7.97,128.42,27.69,21.28
463,278,275,42428379,42428377,13.95,7.79,11.20,1.79,1.00
464,279,274,42436073,42436017,11.66,4.35,74.13,14.22,5.31
465,279,345,42436073,4142105811,8.67,4.54,83.35,21.50,11.26
466,280,267,246647955,593816391,27.95,10.99,52.93,4.24,1.67
467,281,311,42422050,42454795,12.39,11.10,62.53,11.28,10.11
468,281,365,42422050,42422053,11.11,5.54,135.90,27.35,13.64
469,282,253,42448568,42442291,14.71,5.31,325.81,49.53,17.88
470,283,320,42437463,42436330,6.42,3.68,43.42,15.13,8.67
471,284,279,4142105812,42436073,10.91,3.60,64.45,13.21,4.36
472,284,285,4142105812,42436083,20.92,9.31,10.77,1.15,0.51
473,284,330,4142105812,4207143424,14.06,9.78,79.23,12.61,8.77
474,285,264,42436083,4207143427,18.29,8.26,56.09,6.86,3.10
475,285,284,42436083,4142105812,13.03,9.99,10.77,1.85,1.42
476,285,295,42436083,42436088,15.76,8.04,137.89,19.57,9.98
477,286,247,42434863,42434871,4.86,8.18,60.17,27.72,46.67
478,287,316,42430004,42429562,14.21,7.99,70.39,11.08,6.23
479,287,423,42430004,2821304138,5.61,6.45,157.12,62.70,72.14
480,288,200,42431614,42431617,6.56,3.82,167.71,57.15,33.28
481,288,266,42431614,42449600,13.49,6.81,74.35,12.32,6.22
482,288,394,42431614,42431611,5.23,4.15,125.33,53.60,42.48
483,289,282,42440527,42448568,11.44,6.78,81.39,15.91,9.42
484,289,351,42440527,42436115,7.53,2.81,68.64,20.40,7.61
485,290,328,373896722,402475097,16.57,11.42,210.55,28.43,19.59
486,291,206,42436322,5812723036,10.53,4.87,153.94,32.72,15.14
487,291,294,42436322,42430571,8.81,4.53,84.02,21.33,10.97
488,292,358,42436309,42436308,4.39,5.75,70.90,36.15,47.40
489,293,249,42454792,42428376,5.92,6.83,90.66,34.24,39.47
490,294,298,42430571,42430529,18.38,5.30,38.02,4.63,1.33
491,294,355,42430571,42430557,13.06,8.13,73.18,12.54,7.80
492,295,306,42436088,42436093,18.04,4.87,83.34,10.33,2.79
493,295,357,42436088,42442288,11.48,5.14,63.31,12.34,5.53
494,296,224,42456986,42453442,8.17,4.06,113.29,31.01,15.41
495,296,289,42456986,42440527,11.66,7.77,81.90,15.71,10.46
496,297,221,42428385,42440290,4.58,5.83,138.88,67.76,86.17
497,297,278,42428385,42428379,13.60,7.15,63.06,10.37,5.46
498,298,303,42430529,42429833,19.70,5.36,35.13,3.99,1.08
499,299,265,42440913,42436064,5.79,7.07,60.34,23.32,28.49
500,300,318,42429507,2824895141,8.76,8.69,56.31,14.38,14.25
501,301,163,370880761,4149739462,26.93,11.14,267.16,22.19,9.18
502,301,204,370880761,3790255302,22.52,8.29,160.47,15.94,5.87
503,302,300,42429504,42429507,9.23,7.15,25.63,6.21,4.81
504,302,313,42429504,1251958257,10.64,9.76,51.66,10.87,9.97
505,303,309,42429833,42436326,13.02,9.35,36.68,6.30,4.53
506,304,234,42429840,42429838,8.57,5.55,130.79,34.15,22.12
507,304,331,42429840,42434420,12.48,8.27,52.21,9.36,6.20
508,305,181,42421960,42431898,11.00,7.96,248.77,50.60,36.63
509,305,277,42421960,42427956,12.10,10.67,65.46,12.10,10.66
510,305,321,42421960,42421941,19.92,9.22,19.02,2.14,0.99
511,305,391,42421960,42421965,8.03,7.67,130.46,36.36,34.74
512,306,317,42436093,42436097,23.82,4.67,81.16,7.62,1.49
513,307,272,42431156,593816275,24.43,4.41,163.03,14.93,2.69
514,307,392,42431156,42431154,10.61,8.82,96.92,20.44,17.00
515,308,285,4207143426,42436083,14.62,10.26,40.91,6.26,4.40
516,309,312,42436326,42436327,18.49,6.82,39.15,4.74,1.75
517,310,296,42454642,42456986,10.60,8.16,80.93,17.09,13.16
518,310,388,42454642,42436122,10.40,2.94,77.80,16.74,4.73
519,311,293,42454795,42454792,8.70,7.21,34.04,8.76,7.26
520,311,348,42454795,42440335,10.81,8.76,67.26,13.92,11.29
521,312,315,42436327,5490721614,20.09,6.45,12.08,1.35,0.43
522,313,277,1251958257,42427956,9.10,8.27,60.95,14.98,13.60
523,314,280,402480678,246647955,30.04,7.53,227.40,16.94,4.25
524,314,328,402480678,402475097,12.74,6.88,19.70,3.46,1.87
525,315,320,5490721614,42436330,18.73,6.47,29.17,3.48,1.20
526,316,237,42429562,42429563,9.63,6.91,125.66,29.20,20.95
527,316,350,42429562,42449597,13.18,7.88,72.99,12.39,7.41
528,317,326,42436097,42436100,19.72,4.39,81.26,9.22,2.05
529,318,396,2824895141,42444414,7.02,4.04,92.06,29.34,16.87
530,319,288,42445357,42431614,8.91,6.21,64.77,16.25,11.32
531,319,291,42445357,42436322,10.71,4.99,37.56,7.84,3.65
532,320,324,42436330,42436333,14.03,6.48,43.46,6.93,3.20
533,321,305,42421941,42421960,14.55,10.30,19.02,2.92,2.07
534,321,376,42421941,42454600,16.29,10.77,75.77,10.40,6.88
535,322,229,42452006,42452008,7.99,3.90,126.23,35.32,17.24
536,322,310,42452006,42454642,7.32,4.32,80.56,24.64,14.54
537,323,314,246648063,402480678,22.02,11.33,67.76,6.88,3.54
538,324,327,42436333,42436335,11.41,7.24,29.96,5.87,3.73
539,325,307,42429431,42431156,19.93,5.40,84.25,9.45,2.56
540,326,334,42436100,42436109,11.18,6.86,80.08,16.02,9.83
541,326,455,42436100,42436369,13.01,4.75,129.18,22.21,8.10
542,327,335,42436335,42436336,13.01,7.32,74.70,12.85,7.23
543,327,479,42436335,42453038,9.79,6.72,149.99,34.27,23.53
544,328,337,402475097,4133206254,18.53,7.67,13.58,1.64,0.68
545,328,338,402475097,42445769,17.86,10.88,91.71,11.48,6.99
546,329,308,42440847,4207143426,17.17,9.06,32.45,4.23,2.23
547,330,345,4207143424,4142105811,10.51,8.74,24.48,5.21,4.33
548,331,365,42434420,42422053,8.22,6.83,52.98,14.41,11.97
549,332,297,42428391,42428385,14.79,6.54,66.60,10.07,4.45
550,332,400,42428391,588545728,17.05,8.52,65.14,8.54,4.27
551,332,413,42428391,3658821413,10.65,4.48,96.34,20.23,8.50
552,333,256,42436894,42436899,10.13,6.47,108.67,24.00,15.34
553,333,322,42436894,42452006,13.08,7.41,90.37,15.45,8.75
554,333,433,42436894,42436129,4.79,2.19,94.60,44.13,20.17
555,334,282,42436109,42448568,12.29,6.12,64.20,11.69,5.83
556,334,351,42436109,42436115,11.38,4.46,81.86,16.10,6.31
557,335,238,42436336,42436056,6.25,4.32,130.80,46.78,32.35
558,335,343,42436336,42424610,14.73,8.53,76.65,11.64,6.74
559,336,333,42457735,42436894,16.52,6.95,81.24,11.00,4.63
560,336,447,42457735,42436134,11.01,8.03,104.05,21.14,15.43
561,337,371,4133206254,42454328,12.58,8.20,33.40,5.94,3.88
562,337,398,4133206254,246648219,11.16,6.99,58.40,11.70,7.33
563,338,323,42445769,246648063,10.79,6.98,21.45,4.45,2.87
564,338,352,42445769,42449345,16.74,9.70,88.75,11.86,6.87
565,339,323,246580982,246648063,21.86,9.76,124.38,12.73,5.68
566,339,352,246580982,42449345,9.84,8.51,27.39,6.23,5.39
567,340,339,4207863000,246580982,22.62,9.19,22.25,2.20,0.89
568,341,240,42452610,42452613,7.80,6.17,137.60,39.45,31.18
569,341,336,42452610,42457735,14.34,6.78,77.24,12.05,5.70
570,342,364,246580797,42427494,16.58,7.70,22.68,3.06,1.42
571,342,369,246580797,246650840,19.66,9.90,114.10,12.98,6.54
572,343,286,42424610,42434863,11.13,8.86,70.41,14.14,11.26
573,343,354,42424610,1104165608,13.74,9.20,61.82,10.07,6.74
574,343,483,42424610,4137021568,7.40,2.57,133.83,40.44,14.04
575,344,341,42442078,42452610,15.48,6.25,42.66,6.16,2.49
576,345,395,4142105811,4142105822,9.37,7.83,58.32,13.93,11.65
577,346,340,246580346,4207863000,23.34,8.07,44.51,4.27,1.48
578,346,367,246580346,42439295,8.27,6.77,17.94,4.85,3.97
579,347,344,42457426,42442078,16.66,5.27,33.80,4.54,1.43
580,347,470,42457426,42436139,8.11,2.30,124.90,34.47,9.79
581,348,415,42440335,42440287,9.17,9.19,95.51,23.30,23.35
582,348,451,42440335,42440343,8.18,4.84,131.51,35.95,21.27
583,349,301,370880734,370880761,33.21,10.08,68.03,4.58,1.39
584,350,394,42449597,42431611,11.80,7.94,73.49,13.93,9.38
585,350,497,42449597,2821304136,6.82,2.72,162.03,53.12,21.17
586,351,372,42436115,42436119,11.65,4.17,80.96,15.55,5.56
587,351,474,42436115,42436374,7.13,4.88,122.89,38.55,26.41
588,352,362,42449345,3874653357,15.29,5.92,6.75,0.99,0.38
589,352,367,42449345,42439295,17.12,9.64,82.65,10.80,6.08
590,353,250,42449089,42449098,7.11,5.70,136.57,42.98,34.47
591,353,347,42449089,42457426,13.07,5.40,82.94,14.20,5.87
592,354,358,1104165608,42436308,13.45,8.85,14.99,2.49,1.64
593,355,319,42430557,42445357,11.94,7.28,75.26,14.10,8.61
594,355,459,42430557,42430550,10.19,5.54,125.46,27.55,14.98
595,356,342,4207978498,246580797,17.00,12.35,59.18,7.79,5.66
596,357,329,42442288,42440847,13.73,3.40,181.61,29.59,7.33
597,357,427,42442288,42436355,8.87,5.03,67.26,16.96,9.61
598,358,370,42436308,42424408,10.54,8.40,73.41,15.59,12.43
599,359,321,42421946,42421941,9.08,8.28,60.50,14.91,13.60
600,360,845,42451409,42422270,40.98,5.26,649.49,35.46,4.55
601,361,353,42440943,42449089,12.57,7.12,74.19,13.20,7.48
602,361,507,42440943,42436146,7.87,1.92,145.86,41.46,10.10
603,362,453,3874653357,42449341,8.06,5.98,103.34,28.67,21.28
604,363,346,373903786,246580346,22.95,8.29,92.23,8.99,3.25
605,363,377,373903786,42429666,13.18,7.58,26.35,4.47,2.57
606,364,342,42427494,246580797,23.16,9.09,22.68,2.19,0.86
607,364,374,42427494,1334569028,27.34,6.23,59.68,4.88,1.11
608,364,404,42427494,4872498376,22.12,4.76,41.71,4.22,0.91
609,365,385,42422053,42448583,10.96,9.27,36.49,7.45,6.31
610,365,439,42422053,6262915548,9.93,6.96,88.54,19.94,13.98
611,366,260,42459436,42453472,8.86,4.53,133.12,33.61,17.19
612,366,361,42459436,42440943,15.81,4.75,84.94,12.02,3.61
613,367,346,42439295,246580346,11.35,7.53,17.94,3.54,2.35
614,367,377,42439295,42429666,18.72,8.79,77.60,9.27,4.35
615,368,338,4207862999,42445769,6.71,6.94,28.46,9.49,9.80
616,369,403,246650840,246579751,19.12,11.06,93.59,10.95,6.33
617,370,299,42424408,42440913,12.54,9.13,70.15,12.51,9.10
618,370,378,42424408,42436340,10.54,9.02,73.92,15.69,13.43
619,371,325,42454328,42429431,17.54,6.44,85.90,10.95,4.02
620,371,398,42454328,246648219,11.92,5.85,51.46,9.66,4.74
621,371,468,42454328,42454325,10.87,5.71,116.44,23.95,12.59
622,372,296,42436119,42456986,5.69,3.87,73.42,28.84,19.62
623,372,388,42436119,42436122,12.18,5.69,82.19,15.09,7.05
624,373,366,42439096,42459436,14.19,4.87,66.95,10.55,3.62
625,373,521,42439096,42436152,7.97,3.25,144.83,40.67,16.60
626,374,406,1334569028,42445314,28.27,8.54,106.44,8.42,2.55
627,375,373,42454758,42439096,8.88,6.08,66.11,16.65,11.39
628,376,321,42454600,42421941,14.34,7.56,75.77,11.82,6.24
629,376,442,42454600,42453902,15.04,10.89,82.69,12.30,8.90
630,377,384,42429666,4872623863,22.27,7.05,67.63,6.79,2.15
631,377,532,42429666,42429664,9.75,5.36,168.11,38.55,21.19
632,378,387,42436340,42436014,6.24,7.68,71.84,25.74,31.67
633,379,268,272195270,42453952,6.09,6.63,154.19,56.63,61.68
634,379,332,272195270,42428391,10.14,6.04,81.81,18.05,10.75
635,380,375,42431508,42454758,9.87,3.39,68.16,15.46,5.31
636,380,525,42431508,42431505,11.00,2.72,138.43,28.15,6.97
637,381,272,42455357,593816275,13.52,4.59,132.53,21.94,7.44
638,381,380,42455357,42431508,9.22,3.66,69.24,16.80,6.67
639,382,364,42437915,42427494,25.46,7.26,94.29,8.28,2.36
640,383,343,3788379696,42424610,6.54,5.79,39.25,13.43,11.90
641,384,402,4872623863,42427393,21.14,9.20,90.57,9.58,4.17
642,384,570,4872623863,42454381,10.97,4.63,192.72,39.29,16.57
643,385,311,42448583,42454795,8.63,5.77,138.75,35.95,24.03
644,385,424,42448583,6262915547,11.60,9.36,51.20,9.87,7.96
645,386,356,4899886546,4207978498,19.68,12.41,100.88,11.47,7.23
646,386,406,4899886546,42445314,15.35,5.63,18.39,2.68,0.98
647,387,274,42436014,42436017,12.04,7.02,129.92,24.14,14.07
648,387,395,42436014,4142105822,6.24,7.29,41.39,14.84,17.35
649,387,417,42436014,4629486879,10.46,11.44,33.68,7.20,7.88
650,388,408,42436122,42436126,12.04,4.75,81.15,15.08,5.95
651,388,500,42436122,42436381,8.98,5.75,109.38,27.24,17.44
652,389,302,42442107,42429504,12.86,12.41,86.35,15.02,14.50
653,389,313,42442107,1251958257,12.67,6.50,98.22,17.34,8.90
654,390,383,42424334,3788379696,8.78,6.18,47.86,12.19,8.58
655,390,407,42424334,42424347,20.41,6.65,35.80,3.92,1.28
656,391,204,42421965,3790255302,20.23,7.12,280.18,30.99,10.91
657,392,381,42431154,42455357,8.20,4.95,101.92,27.80,16.77
658,393,303,42429832,42429833,9.47,4.03,102.61,24.25,10.31
659,393,355,42429832,42430557,11.57,8.80,67.29,13.01,9.90
660,394,288,42431611,42431614,5.80,4.02,125.33,48.34,33.53
661,394,429,42431611,42445356,16.51,7.18,65.56,8.89,3.87
662,394,539,42431611,272195271,6.27,5.25,162.70,58.06,48.65
663,395,397,4142105822,42424619,11.61,7.95,11.62,2.24,1.53
664,395,417,4142105822,4629486879,20.54,5.22,25.88,2.82,0.72
665,396,389,42444414,42442107,9.96,7.41,12.40,2.78,2.07
666,396,442,42444414,42453902,6.37,7.61,60.83,21.38,25.54
667,397,329,42424619,42440847,21.94,6.96,88.05,8.98,2.85
668,397,411,42424619,42432116,19.25,5.01,91.81,10.67,2.78
669,397,458,42424619,42424630,3.39,4.41,100.40,66.33,86.31
670,398,418,246648219,42445766,11.75,7.72,37.60,7.16,4.70
671,399,391,4145794842,42421965,21.40,9.23,11.19,1.17,0.50
672,400,472,588545728,42443844,10.98,7.90,80.06,16.30,11.73
673,401,379,4143875757,272195270,8.93,8.28,36.54,9.15,8.49
674,401,400,4143875757,588545728,13.77,12.90,28.87,4.69,4.39
675,402,416,42427393,42443677,22.16,8.09,79.56,8.03,2.93
676,403,405,246579751,246579753,21.10,9.26,58.95,6.25,2.74
677,404,364,4872498376,42427494,7.60,6.98,41.71,12.28,11.28
678,404,475,4872498376,4207978496,18.64,7.47,85.60,10.27,4.12
679,405,363,246579753,373903786,12.63,7.59,277.36,49.14,29.54
680,406,426,42445314,42434827,29.45,8.29,79.29,6.02,1.70
681,406,599,42445314,42430597,9.24,5.37,210.38,50.93,29.59
682,407,430,42424347,42424354,20.83,4.40,24.88,2.67,0.56
683,407,446,42424347,1701898659,19.16,14.50,48.10,5.61,4.25
684,408,322,42436126,42452006,6.14,4.20,82.91,30.19,20.66
685,408,433,42436126,42436129,12.94,7.35,123.70,21.39,12.15
686,409,386,4207978499,4899886546,22.23,12.78,65.58,6.60,3.79
687,410,391,370880758,42421965,9.65,7.92,23.72,5.50,4.51
688,410,412,370880758,42421951,14.19,14.11,30.62,4.83,4.80
689,411,422,42432116,42436353,18.08,7.96,69.17,8.56,3.77
690,412,359,42421951,42421946,15.70,7.76,71.24,10.15,5.01
691,412,399,42421951,4145794842,20.74,9.82,9.94,1.07,0.51
692,412,449,42421951,6129324449,14.38,12.38,52.12,8.11,6.98
693,413,445,3658821413,1538237434,6.37,3.49,42.55,14.94,8.19
694,414,512,246885877,1701898652,20.93,9.39,139.39,14.89,6.68
695,415,297,42440287,42428385,4.99,5.54,133.04,59.59,66.12
696,415,445,42440287,1538237434,8.57,6.33,49.84,13.01,9.61
697,416,419,42443677,246579597,22.72,9.70,28.27,2.78,1.19
698,416,648,42443677,42443676,11.52,4.66,253.16,49.16,19.91
699,417,493,4629486879,4142105813,17.70,7.02,105.24,13.30,5.28
700,418,368,42445766,4207862999,8.52,7.93,50.94,13.38,12.47
701,418,434,42445766,4783358910,17.67,5.71,34.28,4.34,1.40
702,419,425,246579597,246580736,24.47,8.53,47.72,4.36,1.52
703,419,441,246579597,42422258,5.05,4.92,56.14,24.86,24.19
704,420,382,246580301,42437915,23.02,9.94,85.67,8.32,3.59
705,421,359,42452630,42421946,15.22,11.55,76.12,11.19,8.49
706,421,461,42452630,42444223,19.70,18.22,77.05,8.75,8.09
707,422,427,42436353,42436355,20.18,7.65,74.22,8.23,3.12
708,423,379,2821304138,272195270,6.22,6.68,70.22,25.25,27.14
709,424,451,6262915547,42440343,9.23,8.05,50.20,12.16,10.61
710,424,488,6262915547,42429354,15.97,14.05,88.64,12.42,10.93
711,425,405,246580736,246579753,14.42,8.91,20.68,3.21,1.98
712,425,420,246580736,246580301,24.64,7.23,58.00,5.27,1.54
713,426,450,42434827,42438684,27.21,9.56,80.67,6.63,2.33
714,427,440,42436355,42436359,22.97,6.37,83.82,8.16,2.27
715,427,498,42436355,4560056040,14.39,8.17,68.99,10.72,6.09
716,428,401,2821304142,4143875757,6.34,6.58,27.15,9.57,9.93
717,429,319,42445356,42445357,7.09,5.33,124.66,39.35,29.59
718,429,459,42445356,42430550,19.86,6.79,74.33,8.37,2.86
719,430,481,42424354,42424382,20.71,5.80,69.97,7.56,2.11
720,430,482,42424354,1701898675,17.36,5.29,58.04,7.48,2.28
721,431,312,42452816,42436327,5.89,3.21,132.01,50.13,27.28
722,431,393,42452816,42429832,15.97,5.32,70.46,9.87,3.29
723,431,544,42452816,42452817,6.91,3.78,126.06,40.79,22.32
724,432,458,42426060,42424630,3.86,4.42,65.65,38.05,43.53
725,433,333,42436129,42436894,7.68,3.97,94.60,27.57,14.27
726,433,443,42436129,42431703,12.43,7.60,56.38,10.15,6.21
727,434,437,4783358910,4783358909,18.61,6.27,7.06,0.85,0.29
728,435,325,42429412,42429431,10.70,3.27,120.02,25.09,7.65
729,435,392,42429412,42431154,12.45,4.50,81.75,14.69,5.31
730,435,468,42429412,42454325,9.57,11.42,88.80,20.75,24.75
731,436,397,42426089,42424619,10.85,8.15,49.85,10.28,7.73
732,436,432,42426089,42426060,3.40,5.23,50.67,33.36,51.36
733,437,453,4783358909,42449341,18.15,7.38,39.59,4.88,1.98
734,438,304,42429842,42429840,8.86,5.71,163.35,41.24,26.57
735,438,396,42429842,42444414,9.14,9.00,70.48,17.25,16.99
736,439,385,6262915548,42448583,7.39,4.98,97.32,29.46,19.86
737,439,492,6262915548,42444424,9.69,8.32,77.91,17.98,15.45
738,440,448,42436359,42436364,15.98,9.34,81.45,11.40,6.66
739,441,480,42422258,42430589,7.70,6.43,84.13,24.43,20.40
740,442,376,42453902,42454600,16.47,7.81,82.69,11.23,5.33
741,442,476,42453902,42452700,12.66,13.55,56.64,10.01,10.71
742,442,477,42453902,6133374846,15.43,9.35,53.29,7.73,4.68
743,443,447,42431703,42436134,13.07,8.32,24.68,4.22,2.69
744,444,431,5490721611,42452816,11.52,5.29,23.60,4.59,2.11
745,445,522,1538237434,42456492,7.71,7.75,105.53,30.63,30.83
746,445,555,1538237434,1538237248,8.49,3.92,132.35,34.86,16.11
747,446,483,1701898659,4137021568,10.77,14.89,44.04,9.15,12.64
748,447,456,42436134,42436135,19.06,5.04,80.21,9.41,2.49
749,447,542,42436134,42436396,6.67,6.26,91.36,30.63,28.76
750,448,317,42436364,42436097,13.41,3.25,130.71,21.81,5.28
751,448,455,42436364,42436369,15.09,7.60,80.74,11.97,6.03
752,449,412,6129324449,42421951,13.86,13.51,52.12,8.41,8.21
753,449,461,6129324449,42444223,15.20,12.57,26.05,3.83,3.17
754,450,466,42438684,42427828,26.21,11.06,80.94,6.91,2.91
755,450,674,42438684,42430603,14.01,6.20,246.17,39.29,17.40
756,451,515,42440343,42440345,11.18,5.10,83.73,16.75,7.65
757,451,529,42440343,42440282,7.65,6.31,118.12,34.54,28.51
758,452,409,4899886584,4207978499,26.76,9.45,172.94,14.46,5.10
759,453,489,42449341,42439286,16.88,7.62,74.92,9.93,4.48
760,453,590,42449341,3236324368,19.00,5.13,147.89,17.42,4.70
761,454,316,2821304137,42429562,7.60,7.43,160.69,47.32,46.26
762,454,423,2821304137,2821304138,10.39,7.63,66.94,14.41,10.59
763,455,460,42436369,42436371,20.03,6.71,80.37,8.97,3.00
764,455,617,42436369,42455200,8.28,4.96,150.86,40.76,24.40
765,456,341,42436135,42452610,13.66,7.32,114.21,18.70,10.01
